ID;City;Dayofweek;Visit#Dayofweek;Year;Weekday#end
789529;Hồ Chí Minh;Saturday;4;2019;Weekends
790334;Hồ Chí Minh;Saturday;4;2019;Weekends
790515;Hồ Chí Minh;Saturday;4;2019;Weekends
790855;Hồ Chí Minh;Saturday;4;2019;Weekends
791868;Hồ Chí Minh;Saturday;4;2019;Weekends
792150;Hồ Chí Minh;Saturday;4;2019;Weekends
792797;Hồ Chí Minh;Saturday;4;2019;Weekends
793017;Hồ Chí Minh;Saturday;4;2019;Weekends
793939;Hồ Chí Minh;Saturday;4;2019;Weekends
793942;Hồ Chí Minh;Saturday;4;2019;Weekends
794258;Hồ Chí Minh;Saturday;4;2019;Weekends
796221;Hồ Chí Minh;Saturday;4;2019;Weekends
796840;Hồ Chí Minh;Saturday;4;2019;Weekends
798099;Hồ Chí Minh;Saturday;4;2019;Weekends
798927;Hồ Chí Minh;Saturday;4;2019;Weekends
799578;Hồ Chí Minh;Saturday;4;2019;Weekends
799633;Hồ Chí Minh;Saturday;4;2019;Weekends
799636;Hồ Chí Minh;Saturday;4;2019;Weekends
799843;Hồ Chí Minh;Saturday;4;2019;Weekends
800247;Hồ Chí Minh;Saturday;4;2019;Weekends
800589;Hồ Chí Minh;Saturday;4;2019;Weekends
800816;Hồ Chí Minh;Saturday;4;2019;Weekends
801544;Hồ Chí Minh;Saturday;4;2019;Weekends
802990;Hồ Chí Minh;Saturday;4;2019;Weekends
803195;Hồ Chí Minh;Saturday;4;2019;Weekends
804121;Hồ Chí Minh;Saturday;4;2019;Weekends
804690;Hồ Chí Minh;Saturday;4;2019;Weekends
805096;Hồ Chí Minh;Saturday;4;2019;Weekends
805553;Hồ Chí Minh;Saturday;4;2019;Weekends
805733;Hồ Chí Minh;Saturday;4;2019;Weekends
805873;Hồ Chí Minh;Saturday;4;2019;Weekends
806713;Hồ Chí Minh;Saturday;4;2019;Weekends
807343;Hồ Chí Minh;Saturday;4;2019;Weekends
807926;Hồ Chí Minh;Saturday;4;2019;Weekends
808223;Hồ Chí Minh;Saturday;4;2019;Weekends
808242;Hồ Chí Minh;Saturday;4;2019;Weekends
808416;Hồ Chí Minh;Saturday;4;2019;Weekends
808966;Hồ Chí Minh;Saturday;4;2019;Weekends
809737;Hồ Chí Minh;Saturday;4;2019;Weekends
810710;Hồ Chí Minh;Saturday;4;2019;Weekends
811887;Hồ Chí Minh;Saturday;4;2019;Weekends
813765;Hồ Chí Minh;Saturday;4;2019;Weekends
814630;Hồ Chí Minh;Saturday;4;2019;Weekends
814832;Hồ Chí Minh;Saturday;4;2019;Weekends
815053;Hồ Chí Minh;Saturday;4;2019;Weekends
815457;Hồ Chí Minh;Saturday;4;2019;Weekends
815637;Hồ Chí Minh;Saturday;4;2019;Weekends
815682;Hồ Chí Minh;Saturday;4;2019;Weekends
815814;Hồ Chí Minh;Saturday;4;2019;Weekends
816095;Hồ Chí Minh;Saturday;4;2019;Weekends
816185;Hồ Chí Minh;Saturday;4;2019;Weekends
817970;Hồ Chí Minh;Saturday;4;2019;Weekends
818037;Hồ Chí Minh;Saturday;4;2019;Weekends
818195;Hồ Chí Minh;Saturday;4;2019;Weekends
819706;Hồ Chí Minh;Saturday;4;2019;Weekends
819897;Hồ Chí Minh;Saturday;4;2019;Weekends
820142;Hồ Chí Minh;Saturday;4;2019;Weekends
820578;Hồ Chí Minh;Saturday;4;2019;Weekends
821087;Hồ Chí Minh;Saturday;4;2019;Weekends
821225;Hồ Chí Minh;Saturday;4;2019;Weekends
821393;Hồ Chí Minh;Saturday;4;2019;Weekends
823105;Hồ Chí Minh;Saturday;4;2019;Weekends
823161;Hồ Chí Minh;Saturday;4;2019;Weekends
823168;Hồ Chí Minh;Saturday;4;2019;Weekends
823200;Hồ Chí Minh;Saturday;4;2019;Weekends
823420;Hồ Chí Minh;Saturday;4;2019;Weekends
823700;Hồ Chí Minh;Saturday;4;2019;Weekends
824278;Hồ Chí Minh;Saturday;4;2019;Weekends
824525;Hồ Chí Minh;Saturday;4;2019;Weekends
824529;Hồ Chí Minh;Saturday;4;2019;Weekends
824591;Hồ Chí Minh;Saturday;4;2019;Weekends
824703;Hồ Chí Minh;Saturday;4;2019;Weekends
824763;Hồ Chí Minh;Saturday;4;2019;Weekends
824772;Hồ Chí Minh;Saturday;4;2019;Weekends
824843;Hồ Chí Minh;Saturday;4;2019;Weekends
824948;Hồ Chí Minh;Saturday;4;2019;Weekends
824951;Hồ Chí Minh;Saturday;4;2019;Weekends
824953;Hồ Chí Minh;Saturday;4;2019;Weekends
825105;Hồ Chí Minh;Saturday;4;2019;Weekends
825113;Hồ Chí Minh;Saturday;4;2019;Weekends
825254;Hồ Chí Minh;Saturday;4;2019;Weekends
825383;Hồ Chí Minh;Saturday;4;2019;Weekends
825706;Hồ Chí Minh;Saturday;4;2019;Weekends
826066;Hồ Chí Minh;Saturday;4;2019;Weekends
826180;Hồ Chí Minh;Saturday;4;2019;Weekends
826282;Hồ Chí Minh;Saturday;4;2019;Weekends
826293;Hồ Chí Minh;Saturday;4;2019;Weekends
826386;Hồ Chí Minh;Saturday;4;2019;Weekends
826449;Hồ Chí Minh;Saturday;4;2019;Weekends
826628;Hồ Chí Minh;Saturday;4;2019;Weekends
826689;Hồ Chí Minh;Saturday;4;2019;Weekends
826710;Hồ Chí Minh;Saturday;4;2019;Weekends
826942;Hồ Chí Minh;Saturday;4;2019;Weekends
827086;Hồ Chí Minh;Saturday;4;2019;Weekends
827153;Hồ Chí Minh;Saturday;4;2019;Weekends
827430;Hồ Chí Minh;Saturday;4;2019;Weekends
827785;Hồ Chí Minh;Saturday;4;2019;Weekends
827896;Hồ Chí Minh;Saturday;4;2019;Weekends
828284;Hồ Chí Minh;Saturday;4;2019;Weekends
828347;Hồ Chí Minh;Saturday;4;2019;Weekends
828497;Hồ Chí Minh;Saturday;4;2019;Weekends
828511;Hồ Chí Minh;Saturday;4;2019;Weekends
828862;Hồ Chí Minh;Saturday;4;2019;Weekends
829633;Hồ Chí Minh;Saturday;4;2019;Weekends
829822;Hồ Chí Minh;Saturday;4;2019;Weekends
829872;Hồ Chí Minh;Saturday;4;2019;Weekends
830008;Hồ Chí Minh;Saturday;4;2019;Weekends
830035;Hồ Chí Minh;Saturday;4;2019;Weekends
830160;Hồ Chí Minh;Saturday;4;2019;Weekends
830174;Hồ Chí Minh;Saturday;4;2019;Weekends
830247;Hồ Chí Minh;Saturday;4;2019;Weekends
830276;Hồ Chí Minh;Saturday;4;2019;Weekends
830372;Hồ Chí Minh;Saturday;4;2019;Weekends
830921;Hồ Chí Minh;Saturday;4;2019;Weekends
830927;Hồ Chí Minh;Saturday;4;2019;Weekends
831374;Hồ Chí Minh;Saturday;4;2019;Weekends
831587;Hồ Chí Minh;Saturday;4;2019;Weekends
831864;Hồ Chí Minh;Saturday;4;2019;Weekends
831907;Hồ Chí Minh;Saturday;4;2019;Weekends
831912;Hồ Chí Minh;Saturday;4;2019;Weekends
832053;Hồ Chí Minh;Saturday;4;2019;Weekends
832423;Hồ Chí Minh;Saturday;4;2019;Weekends
833157;Hồ Chí Minh;Saturday;4;2019;Weekends
833454;Hồ Chí Minh;Saturday;4;2019;Weekends
833455;Hồ Chí Minh;Saturday;4;2019;Weekends
833714;Hồ Chí Minh;Saturday;4;2019;Weekends
833862;Hồ Chí Minh;Saturday;4;2019;Weekends
834705;Hồ Chí Minh;Saturday;4;2019;Weekends
834765;Hồ Chí Minh;Saturday;4;2019;Weekends
834833;Hồ Chí Minh;Saturday;4;2019;Weekends
834888;Hồ Chí Minh;Saturday;4;2019;Weekends
835010;Hồ Chí Minh;Saturday;4;2019;Weekends
835305;Hồ Chí Minh;Saturday;4;2019;Weekends
835722;Hồ Chí Minh;Saturday;4;2019;Weekends
835932;Hồ Chí Minh;Saturday;4;2019;Weekends
836024;Hồ Chí Minh;Saturday;4;2019;Weekends
836093;Hồ Chí Minh;Saturday;4;2019;Weekends
836102;Hồ Chí Minh;Saturday;4;2019;Weekends
836136;Hồ Chí Minh;Saturday;4;2019;Weekends
836148;Hồ Chí Minh;Saturday;4;2019;Weekends
836201;Hồ Chí Minh;Saturday;4;2019;Weekends
836412;Hồ Chí Minh;Saturday;4;2019;Weekends
836424;Hồ Chí Minh;Saturday;4;2019;Weekends
836496;Hồ Chí Minh;Saturday;4;2019;Weekends
836736;Hồ Chí Minh;Saturday;4;2019;Weekends
837080;Hồ Chí Minh;Saturday;4;2019;Weekends
837323;Hồ Chí Minh;Saturday;4;2019;Weekends
837341;Hồ Chí Minh;Saturday;4;2019;Weekends
837515;Hồ Chí Minh;Saturday;4;2019;Weekends
837567;Hồ Chí Minh;Saturday;4;2019;Weekends
837766;Hồ Chí Minh;Saturday;4;2019;Weekends
837803;Hồ Chí Minh;Saturday;4;2019;Weekends
837884;Hồ Chí Minh;Saturday;4;2019;Weekends
838114;Hồ Chí Minh;Saturday;4;2019;Weekends
838115;Hồ Chí Minh;Saturday;4;2019;Weekends
838213;Hồ Chí Minh;Saturday;4;2019;Weekends
838254;Hồ Chí Minh;Saturday;4;2019;Weekends
838508;Hồ Chí Minh;Saturday;4;2019;Weekends
838658;Hồ Chí Minh;Saturday;4;2019;Weekends
838703;Hồ Chí Minh;Saturday;4;2019;Weekends
838742;Hồ Chí Minh;Saturday;4;2019;Weekends
838945;Hồ Chí Minh;Saturday;4;2019;Weekends
838958;Hồ Chí Minh;Saturday;4;2019;Weekends
838961;Hồ Chí Minh;Saturday;4;2019;Weekends
839458;Hồ Chí Minh;Saturday;4;2019;Weekends
839676;Hồ Chí Minh;Saturday;4;2019;Weekends
839680;Hồ Chí Minh;Saturday;4;2019;Weekends
839735;Hồ Chí Minh;Saturday;4;2019;Weekends
839899;Hồ Chí Minh;Saturday;4;2019;Weekends
839992;Hồ Chí Minh;Saturday;4;2019;Weekends
840009;Hồ Chí Minh;Saturday;4;2019;Weekends
840190;Hồ Chí Minh;Saturday;4;2019;Weekends
840294;Hồ Chí Minh;Saturday;4;2019;Weekends
840436;Hồ Chí Minh;Saturday;4;2019;Weekends
840534;Hồ Chí Minh;Saturday;4;2019;Weekends
840953;Hồ Chí Minh;Saturday;4;2019;Weekends
841669;Hồ Chí Minh;Saturday;4;2019;Weekends
841680;Hồ Chí Minh;Saturday;4;2019;Weekends
841721;Hồ Chí Minh;Saturday;4;2019;Weekends
842262;Hồ Chí Minh;Saturday;4;2019;Weekends
842384;Hồ Chí Minh;Saturday;4;2019;Weekends
844588;Hồ Chí Minh;Saturday;4;2019;Weekends
844981;Hồ Chí Minh;Saturday;4;2019;Weekends
845572;Hồ Chí Minh;Saturday;4;2019;Weekends
845581;Hồ Chí Minh;Saturday;4;2019;Weekends
845847;Hồ Chí Minh;Saturday;4;2019;Weekends
845881;Hồ Chí Minh;Saturday;4;2019;Weekends
846088;Hồ Chí Minh;Saturday;4;2019;Weekends
846998;Hồ Chí Minh;Saturday;4;2019;Weekends
849600;Hồ Chí Minh;Saturday;4;2019;Weekends
850201;Hồ Chí Minh;Saturday;4;2019;Weekends
850297;Hồ Chí Minh;Saturday;4;2019;Weekends
850875;Hồ Chí Minh;Saturday;4;2019;Weekends
851546;Hồ Chí Minh;Saturday;4;2019;Weekends
852651;Hồ Chí Minh;Saturday;4;2019;Weekends
853481;Hồ Chí Minh;Saturday;4;2019;Weekends
855259;Hồ Chí Minh;Saturday;4;2019;Weekends
856130;Hồ Chí Minh;Saturday;4;2019;Weekends
856188;Hồ Chí Minh;Saturday;4;2019;Weekends
856609;Hồ Chí Minh;Saturday;4;2019;Weekends
862137;Hồ Chí Minh;Saturday;4;2019;Weekends
111682;Đà Nẵng;Saturday;4;2017;Weekends
112171;Đà Nẵng;Saturday;4;2017;Weekends
112172;Đà Nẵng;Saturday;4;2017;Weekends
113595;Đà Nẵng;Saturday;4;2017;Weekends
113659;Đà Nẵng;Saturday;4;2017;Weekends
115498;Đà Nẵng;Saturday;4;2017;Weekends
115902;Đà Nẵng;Saturday;4;2017;Weekends
119120;Đà Nẵng;Saturday;4;2017;Weekends
119540;Đà Nẵng;Saturday;4;2017;Weekends
119676;Đà Nẵng;Saturday;4;2017;Weekends
120094;Đà Nẵng;Saturday;4;2017;Weekends
120134;Đà Nẵng;Saturday;4;2017;Weekends
120136;Đà Nẵng;Saturday;4;2017;Weekends
120138;Đà Nẵng;Saturday;4;2017;Weekends
120264;Đà Nẵng;Saturday;4;2017;Weekends
120323;Đà Nẵng;Saturday;4;2017;Weekends
120399;Đà Nẵng;Saturday;4;2017;Weekends
120472;Đà Nẵng;Saturday;4;2017;Weekends
120503;Đà Nẵng;Saturday;4;2017;Weekends
120602;Đà Nẵng;Saturday;4;2017;Weekends
121018;Đà Nẵng;Saturday;4;2017;Weekends
121417;Đà Nẵng;Saturday;4;2017;Weekends
122218;Đà Nẵng;Saturday;4;2017;Weekends
122219;Đà Nẵng;Saturday;4;2017;Weekends
122220;Đà Nẵng;Saturday;4;2017;Weekends
122646;Đà Nẵng;Saturday;4;2017;Weekends
123303;Đà Nẵng;Saturday;4;2017;Weekends
123545;Đà Nẵng;Saturday;4;2017;Weekends
123548;Đà Nẵng;Saturday;4;2017;Weekends
123549;Đà Nẵng;Saturday;4;2017;Weekends
123574;Đà Nẵng;Saturday;4;2017;Weekends
124287;Đà Nẵng;Saturday;4;2017;Weekends
125208;Đà Nẵng;Saturday;4;2017;Weekends
125319;Đà Nẵng;Saturday;4;2017;Weekends
125409;Đà Nẵng;Saturday;4;2017;Weekends
125803;Đà Nẵng;Saturday;4;2017;Weekends
126464;Đà Nẵng;Saturday;4;2017;Weekends
126467;Đà Nẵng;Saturday;4;2017;Weekends
126913;Đà Nẵng;Saturday;4;2017;Weekends
127013;Đà Nẵng;Saturday;4;2017;Weekends
127250;Đà Nẵng;Saturday;4;2017;Weekends
127251;Đà Nẵng;Saturday;4;2017;Weekends
127252;Đà Nẵng;Saturday;4;2017;Weekends
127337;Đà Nẵng;Saturday;4;2017;Weekends
127354;Đà Nẵng;Saturday;4;2017;Weekends
127367;Đà Nẵng;Saturday;4;2017;Weekends
127368;Đà Nẵng;Saturday;4;2017;Weekends
127376;Đà Nẵng;Saturday;4;2017;Weekends
127378;Đà Nẵng;Saturday;4;2017;Weekends
127383;Đà Nẵng;Saturday;4;2017;Weekends
127421;Đà Nẵng;Saturday;4;2017;Weekends
127596;Đà Nẵng;Saturday;4;2017;Weekends
127598;Đà Nẵng;Saturday;4;2017;Weekends
127600;Đà Nẵng;Saturday;4;2017;Weekends
127604;Đà Nẵng;Saturday;4;2017;Weekends
130168;Đà Nẵng;Saturday;4;2017;Weekends
130629;Đà Nẵng;Saturday;4;2017;Weekends
131110;Đà Nẵng;Saturday;4;2017;Weekends
131120;Đà Nẵng;Saturday;4;2017;Weekends
131122;Đà Nẵng;Saturday;4;2017;Weekends
131163;Đà Nẵng;Saturday;4;2017;Weekends
132559;Đà Nẵng;Saturday;4;2017;Weekends
132938;Đà Nẵng;Saturday;4;2017;Weekends
132939;Đà Nẵng;Saturday;4;2017;Weekends
132941;Đà Nẵng;Saturday;4;2017;Weekends
133345;Đà Nẵng;Saturday;4;2017;Weekends
133570;Đà Nẵng;Saturday;4;2017;Weekends
133638;Đà Nẵng;Saturday;4;2017;Weekends
133893;Đà Nẵng;Saturday;4;2017;Weekends
133894;Đà Nẵng;Saturday;4;2017;Weekends
133939;Đà Nẵng;Saturday;4;2017;Weekends
133941;Đà Nẵng;Saturday;4;2017;Weekends
133942;Đà Nẵng;Saturday;4;2017;Weekends
133996;Đà Nẵng;Saturday;4;2017;Weekends
133999;Đà Nẵng;Saturday;4;2017;Weekends
134105;Đà Nẵng;Saturday;4;2017;Weekends
134106;Đà Nẵng;Saturday;4;2017;Weekends
134109;Đà Nẵng;Saturday;4;2017;Weekends
134138;Đà Nẵng;Saturday;4;2017;Weekends
134139;Đà Nẵng;Saturday;4;2017;Weekends
134185;Đà Nẵng;Saturday;4;2017;Weekends
134241;Đà Nẵng;Saturday;4;2017;Weekends
134270;Đà Nẵng;Saturday;4;2017;Weekends
134271;Đà Nẵng;Saturday;4;2017;Weekends
134273;Đà Nẵng;Saturday;4;2017;Weekends
134625;Đà Nẵng;Saturday;4;2017;Weekends
134626;Đà Nẵng;Saturday;4;2017;Weekends
134644;Đà Nẵng;Saturday;4;2017;Weekends
134715;Đà Nẵng;Saturday;4;2017;Weekends
134824;Đà Nẵng;Saturday;4;2017;Weekends
134863;Đà Nẵng;Saturday;4;2017;Weekends
134866;Đà Nẵng;Saturday;4;2017;Weekends
134992;Đà Nẵng;Saturday;4;2017;Weekends
135092;Đà Nẵng;Saturday;4;2017;Weekends
135503;Đà Nẵng;Saturday;4;2017;Weekends
135506;Đà Nẵng;Saturday;4;2017;Weekends
135592;Đà Nẵng;Saturday;4;2017;Weekends
135625;Đà Nẵng;Saturday;4;2017;Weekends
135769;Đà Nẵng;Saturday;4;2017;Weekends
135865;Đà Nẵng;Saturday;4;2017;Weekends
135868;Đà Nẵng;Saturday;4;2017;Weekends
135869;Đà Nẵng;Saturday;4;2017;Weekends
135872;Đà Nẵng;Saturday;4;2017;Weekends
135873;Đà Nẵng;Saturday;4;2017;Weekends
135891;Đà Nẵng;Saturday;4;2017;Weekends
135892;Đà Nẵng;Saturday;4;2017;Weekends
135894;Đà Nẵng;Saturday;4;2017;Weekends
136076;Đà Nẵng;Saturday;4;2017;Weekends
136140;Đà Nẵng;Saturday;4;2017;Weekends
136141;Đà Nẵng;Saturday;4;2017;Weekends
136143;Đà Nẵng;Saturday;4;2017;Weekends
136154;Đà Nẵng;Saturday;4;2017;Weekends
136156;Đà Nẵng;Saturday;4;2017;Weekends
136157;Đà Nẵng;Saturday;4;2017;Weekends
136249;Đà Nẵng;Saturday;4;2017;Weekends
136267;Đà Nẵng;Saturday;4;2017;Weekends
136314;Đà Nẵng;Saturday;4;2017;Weekends
136386;Đà Nẵng;Saturday;4;2017;Weekends
136560;Đà Nẵng;Saturday;4;2017;Weekends
136608;Đà Nẵng;Saturday;4;2017;Weekends
136649;Đà Nẵng;Saturday;4;2017;Weekends
136650;Đà Nẵng;Saturday;4;2017;Weekends
137856;Đà Nẵng;Saturday;4;2017;Weekends
137859;Đà Nẵng;Saturday;4;2017;Weekends
137860;Đà Nẵng;Saturday;4;2017;Weekends
137861;Đà Nẵng;Saturday;4;2017;Weekends
137862;Đà Nẵng;Saturday;4;2017;Weekends
137863;Đà Nẵng;Saturday;4;2017;Weekends
137953;Đà Nẵng;Saturday;4;2017;Weekends
138109;Đà Nẵng;Saturday;4;2017;Weekends
138111;Đà Nẵng;Saturday;4;2017;Weekends
138112;Đà Nẵng;Saturday;4;2017;Weekends
138160;Đà Nẵng;Saturday;4;2017;Weekends
138168;Đà Nẵng;Saturday;4;2017;Weekends
138185;Đà Nẵng;Saturday;4;2017;Weekends
138260;Đà Nẵng;Saturday;4;2017;Weekends
138292;Đà Nẵng;Saturday;4;2017;Weekends
138350;Đà Nẵng;Saturday;4;2017;Weekends
138351;Đà Nẵng;Saturday;4;2017;Weekends
138353;Đà Nẵng;Saturday;4;2017;Weekends
138477;Đà Nẵng;Saturday;4;2017;Weekends
138479;Đà Nẵng;Saturday;4;2017;Weekends
138492;Đà Nẵng;Saturday;4;2017;Weekends
138495;Đà Nẵng;Saturday;4;2017;Weekends
138496;Đà Nẵng;Saturday;4;2017;Weekends
138537;Đà Nẵng;Saturday;4;2017;Weekends
138538;Đà Nẵng;Saturday;4;2017;Weekends
138540;Đà Nẵng;Saturday;4;2017;Weekends
138544;Đà Nẵng;Saturday;4;2017;Weekends
138545;Đà Nẵng;Saturday;4;2017;Weekends
138546;Đà Nẵng;Saturday;4;2017;Weekends
138550;Đà Nẵng;Saturday;4;2017;Weekends
138554;Đà Nẵng;Saturday;4;2017;Weekends
138593;Đà Nẵng;Saturday;4;2017;Weekends
138594;Đà Nẵng;Saturday;4;2017;Weekends
138647;Đà Nẵng;Saturday;4;2017;Weekends
138726;Đà Nẵng;Saturday;4;2017;Weekends
138727;Đà Nẵng;Saturday;4;2017;Weekends
138829;Đà Nẵng;Saturday;4;2017;Weekends
138935;Đà Nẵng;Saturday;4;2017;Weekends
138941;Đà Nẵng;Saturday;4;2017;Weekends
138942;Đà Nẵng;Saturday;4;2017;Weekends
138945;Đà Nẵng;Saturday;4;2017;Weekends
139028;Đà Nẵng;Saturday;4;2017;Weekends
139032;Đà Nẵng;Saturday;4;2017;Weekends
139070;Đà Nẵng;Saturday;4;2017;Weekends
139082;Đà Nẵng;Saturday;4;2017;Weekends
139085;Đà Nẵng;Saturday;4;2017;Weekends
139098;Đà Nẵng;Saturday;4;2017;Weekends
139099;Đà Nẵng;Saturday;4;2017;Weekends
139101;Đà Nẵng;Saturday;4;2017;Weekends
139103;Đà Nẵng;Saturday;4;2017;Weekends
139164;Đà Nẵng;Saturday;4;2017;Weekends
139178;Đà Nẵng;Saturday;4;2017;Weekends
139180;Đà Nẵng;Saturday;4;2017;Weekends
139181;Đà Nẵng;Saturday;4;2017;Weekends
139182;Đà Nẵng;Saturday;4;2017;Weekends
139209;Đà Nẵng;Saturday;4;2017;Weekends
139227;Đà Nẵng;Saturday;4;2017;Weekends
139309;Đà Nẵng;Saturday;4;2017;Weekends
139313;Đà Nẵng;Saturday;4;2017;Weekends
139318;Đà Nẵng;Saturday;4;2017;Weekends
139785;Đà Nẵng;Saturday;4;2017;Weekends
94203;Cần Thơ;Saturday;4;2017;Weekends
94206;Cần Thơ;Saturday;4;2017;Weekends
94981;Cần Thơ;Saturday;4;2017;Weekends
97152;Cần Thơ;Saturday;4;2017;Weekends
97195;Cần Thơ;Saturday;4;2017;Weekends
98081;Cần Thơ;Saturday;4;2017;Weekends
98100;Cần Thơ;Saturday;4;2017;Weekends
98115;Cần Thơ;Saturday;4;2017;Weekends
98116;Cần Thơ;Saturday;4;2017;Weekends
98281;Cần Thơ;Saturday;4;2017;Weekends
98282;Cần Thơ;Saturday;4;2017;Weekends
98284;Cần Thơ;Saturday;4;2017;Weekends
98285;Cần Thơ;Saturday;4;2017;Weekends
98509;Cần Thơ;Saturday;4;2017;Weekends
99772;Cần Thơ;Saturday;4;2017;Weekends
100076;Cần Thơ;Saturday;4;2017;Weekends
100077;Cần Thơ;Saturday;4;2017;Weekends
100664;Cần Thơ;Saturday;4;2017;Weekends
101838;Cần Thơ;Saturday;4;2017;Weekends
103219;Cần Thơ;Saturday;4;2017;Weekends
103542;Cần Thơ;Saturday;4;2017;Weekends
103810;Cần Thơ;Saturday;4;2017;Weekends
103847;Cần Thơ;Saturday;4;2017;Weekends
104548;Cần Thơ;Saturday;4;2017;Weekends
104968;Cần Thơ;Saturday;4;2017;Weekends
105009;Cần Thơ;Saturday;4;2017;Weekends
105298;Cần Thơ;Saturday;4;2017;Weekends
106559;Cần Thơ;Saturday;4;2017;Weekends
106734;Cần Thơ;Saturday;4;2017;Weekends
106833;Cần Thơ;Saturday;4;2017;Weekends
106835;Cần Thơ;Saturday;4;2017;Weekends
106837;Cần Thơ;Saturday;4;2017;Weekends
106972;Cần Thơ;Saturday;4;2017;Weekends
107298;Cần Thơ;Saturday;4;2017;Weekends
107342;Cần Thơ;Saturday;4;2017;Weekends
107792;Cần Thơ;Saturday;4;2017;Weekends
107811;Cần Thơ;Saturday;4;2017;Weekends
107908;Cần Thơ;Saturday;4;2017;Weekends
107920;Cần Thơ;Saturday;4;2017;Weekends
107953;Cần Thơ;Saturday;4;2017;Weekends
107991;Cần Thơ;Saturday;4;2017;Weekends
108257;Cần Thơ;Saturday;4;2017;Weekends
108297;Cần Thơ;Saturday;4;2017;Weekends
108548;Cần Thơ;Saturday;4;2017;Weekends
108719;Cần Thơ;Saturday;4;2017;Weekends
108723;Cần Thơ;Saturday;4;2017;Weekends
108726;Cần Thơ;Saturday;4;2017;Weekends
109236;Cần Thơ;Saturday;4;2017;Weekends
109372;Cần Thơ;Saturday;4;2017;Weekends
110899;Cần Thơ;Saturday;4;2017;Weekends
115062;Cần Thơ;Saturday;4;2017;Weekends
115311;Cần Thơ;Saturday;4;2017;Weekends
115342;Cần Thơ;Saturday;4;2017;Weekends
115343;Cần Thơ;Saturday;4;2017;Weekends
115344;Cần Thơ;Saturday;4;2017;Weekends
115347;Cần Thơ;Saturday;4;2017;Weekends
115942;Cần Thơ;Saturday;4;2017;Weekends
116005;Cần Thơ;Saturday;4;2017;Weekends
116007;Cần Thơ;Saturday;4;2017;Weekends
116013;Cần Thơ;Saturday;4;2017;Weekends
116022;Cần Thơ;Saturday;4;2017;Weekends
116026;Cần Thơ;Saturday;4;2017;Weekends
116062;Cần Thơ;Saturday;4;2017;Weekends
116068;Cần Thơ;Saturday;4;2017;Weekends
116083;Cần Thơ;Saturday;4;2017;Weekends
116665;Cần Thơ;Saturday;4;2017;Weekends
116676;Cần Thơ;Saturday;4;2017;Weekends
116686;Cần Thơ;Saturday;4;2017;Weekends
117500;Cần Thơ;Saturday;4;2017;Weekends
117644;Cần Thơ;Saturday;4;2017;Weekends
117658;Cần Thơ;Saturday;4;2017;Weekends
117698;Cần Thơ;Saturday;4;2017;Weekends
118717;Cần Thơ;Saturday;4;2017;Weekends
118813;Cần Thơ;Saturday;4;2017;Weekends
118842;Cần Thơ;Saturday;4;2017;Weekends
119110;Cần Thơ;Saturday;4;2017;Weekends
119112;Cần Thơ;Saturday;4;2017;Weekends
119330;Cần Thơ;Saturday;4;2017;Weekends
119383;Cần Thơ;Saturday;4;2017;Weekends
120252;Cần Thơ;Saturday;4;2017;Weekends
120254;Cần Thơ;Saturday;4;2017;Weekends
120919;Cần Thơ;Saturday;4;2017;Weekends
121007;Cần Thơ;Saturday;4;2017;Weekends
132163;Cần Thơ;Saturday;4;2017;Weekends
132408;Cần Thơ;Saturday;4;2017;Weekends
132411;Cần Thơ;Saturday;4;2017;Weekends
132471;Cần Thơ;Saturday;4;2017;Weekends
132717;Cần Thơ;Saturday;4;2017;Weekends
133382;Cần Thơ;Saturday;4;2017;Weekends
133388;Cần Thơ;Saturday;4;2017;Weekends
133394;Cần Thơ;Saturday;4;2017;Weekends
133451;Cần Thơ;Saturday;4;2017;Weekends
133617;Cần Thơ;Saturday;4;2017;Weekends
133885;Cần Thơ;Saturday;4;2017;Weekends
133886;Cần Thơ;Saturday;4;2017;Weekends
133933;Cần Thơ;Saturday;4;2017;Weekends
134111;Cần Thơ;Saturday;4;2017;Weekends
134140;Cần Thơ;Saturday;4;2017;Weekends
134141;Cần Thơ;Saturday;4;2017;Weekends
134142;Cần Thơ;Saturday;4;2017;Weekends
134143;Cần Thơ;Saturday;4;2017;Weekends
134144;Cần Thơ;Saturday;4;2017;Weekends
134157;Cần Thơ;Saturday;4;2017;Weekends
134170;Cần Thơ;Saturday;4;2017;Weekends
134190;Cần Thơ;Saturday;4;2017;Weekends
134451;Cần Thơ;Saturday;4;2017;Weekends
134537;Cần Thơ;Saturday;4;2017;Weekends
134550;Cần Thơ;Saturday;4;2017;Weekends
134654;Cần Thơ;Saturday;4;2017;Weekends
134725;Cần Thơ;Saturday;4;2017;Weekends
134729;Cần Thơ;Saturday;4;2017;Weekends
134730;Cần Thơ;Saturday;4;2017;Weekends
134739;Cần Thơ;Saturday;4;2017;Weekends
134741;Cần Thơ;Saturday;4;2017;Weekends
134747;Cần Thơ;Saturday;4;2017;Weekends
134798;Cần Thơ;Saturday;4;2017;Weekends
134799;Cần Thơ;Saturday;4;2017;Weekends
134802;Cần Thơ;Saturday;4;2017;Weekends
134808;Cần Thơ;Saturday;4;2017;Weekends
134811;Cần Thơ;Saturday;4;2017;Weekends
134838;Cần Thơ;Saturday;4;2017;Weekends
134840;Cần Thơ;Saturday;4;2017;Weekends
