ID;Segmentation;Visit;Spending;Brand;PPA
98113;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
101501;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Chain;25
102139;Seg.02 - Mass Asp (VND 25K - VND 59K);6;150;Street;25
102927;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
106556;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
106583;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
107628;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
108116;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Chain;25
108596;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
108597;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
108597;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Street;25
108653;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
109137;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
109209;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Street;25
109222;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
109223;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
109224;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
109419;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
109545;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
110054;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
110077;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Chain;25
110396;Seg.02 - Mass Asp (VND 25K - VND 59K);28;700;Indepentdent;25
110402;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Street;25
110407;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
110409;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
110411;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
110762;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
111434;Seg.02 - Mass Asp (VND 25K - VND 59K);16;400;Street;25
111439;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Chain;25
111458;Seg.02 - Mass Asp (VND 25K - VND 59K);25;625;Chain;25
111461;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Chain;25
112271;Seg.02 - Mass Asp (VND 25K - VND 59K);30;750;Chain;25
112338;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
112340;Seg.02 - Mass Asp (VND 25K - VND 59K);30;750;Indepentdent;25
112348;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
112348;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
112536;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
112570;Seg.02 - Mass Asp (VND 25K - VND 59K);30;750;Indepentdent;25
112822;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Chain;25
113049;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
113105;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
113188;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Indepentdent;25
113630;Seg.02 - Mass Asp (VND 25K - VND 59K);15;375;Chain;25
114609;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
117709;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
118270;Seg.02 - Mass Asp (VND 25K - VND 59K);16;400;Indepentdent;25
118278;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
118341;Seg.02 - Mass Asp (VND 25K - VND 59K);20;500;Indepentdent;25
119546;Seg.02 - Mass Asp (VND 25K - VND 59K);30;750;Indepentdent;25
120005;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
120072;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Indepentdent;25
120086;Seg.02 - Mass Asp (VND 25K - VND 59K);20;500;Indepentdent;25
120117;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
120128;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Street;25
120130;Seg.02 - Mass Asp (VND 25K - VND 59K);25;625;Street;25
120133;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
120264;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Chain;25
120472;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
121515;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Street;25
121580;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
121612;Seg.02 - Mass Asp (VND 25K - VND 59K);6;150;Indepentdent;25
121619;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Chain;25
121625;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Street;25
121627;Seg.02 - Mass Asp (VND 25K - VND 59K);6;150;Indepentdent;25
121635;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
121638;Seg.02 - Mass Asp (VND 25K - VND 59K);6;150;Street;25
121641;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Street;25
121677;Seg.02 - Mass Asp (VND 25K - VND 59K);20;500;Street;25
121686;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
122191;Seg.02 - Mass Asp (VND 25K - VND 59K);6;150;Indepentdent;25
123373;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
123374;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Street;25
123559;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Street;25
123906;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Street;25
124182;Seg.02 - Mass Asp (VND 25K - VND 59K);20;500;Indepentdent;25
124195;Seg.02 - Mass Asp (VND 25K - VND 59K);25;625;Indepentdent;25
124222;Seg.02 - Mass Asp (VND 25K - VND 59K);7;175;Indepentdent;25
124835;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
125688;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Chain;25
125688;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
125728;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
125730;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Indepentdent;25
125862;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
125863;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
126282;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
126974;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Indepentdent;25
127249;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
131087;Seg.02 - Mass Asp (VND 25K - VND 59K);6;150;Indepentdent;25
131541;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
131567;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Chain;25
131567;Seg.02 - Mass Asp (VND 25K - VND 59K);11;275;Indepentdent;25
132278;Seg.02 - Mass Asp (VND 25K - VND 59K);60;1500;Chain;25
132282;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Indepentdent;25
132408;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Chain;25
132470;Seg.02 - Mass Asp (VND 25K - VND 59K);60;1500;Chain;25
132605;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Chain;25
132957;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
132981;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
132982;Seg.02 - Mass Asp (VND 25K - VND 59K);15;375;Indepentdent;25
133913;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
133948;Seg.02 - Mass Asp (VND 25K - VND 59K);9;225;Indepentdent;25
134372;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Indepentdent;25
134422;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
134442;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
134484;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Street;25
134487;Seg.02 - Mass Asp (VND 25K - VND 59K);6;150;Indepentdent;25
134569;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
134579;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
134617;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
134822;Seg.02 - Mass Asp (VND 25K - VND 59K);20;500;Indepentdent;25
134870;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
134928;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
135039;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
135046;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
135093;Seg.02 - Mass Asp (VND 25K - VND 59K);30;750;Indepentdent;25
135489;Seg.02 - Mass Asp (VND 25K - VND 59K);20;500;Chain;25
135506;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
135507;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
135912;Seg.02 - Mass Asp (VND 25K - VND 59K);12;300;Indepentdent;25
136071;Seg.02 - Mass Asp (VND 25K - VND 59K);20;500;Indepentdent;25
136291;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
137493;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
137495;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Chain;25
137864;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Street;25
137963;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
138122;Seg.02 - Mass Asp (VND 25K - VND 59K);24;600;Chain;25
138149;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
138289;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
138332;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
138332;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138336;Seg.02 - Mass Asp (VND 25K - VND 59K);12;300;Indepentdent;25
138337;Seg.02 - Mass Asp (VND 25K - VND 59K);25;625;Indepentdent;25
138338;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
138383;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
138447;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138487;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138532;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Street;25
138533;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138596;Seg.02 - Mass Asp (VND 25K - VND 59K);6;150;Indepentdent;25
138600;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
138602;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Indepentdent;25
138651;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
138657;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
138698;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
138706;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138717;Seg.02 - Mass Asp (VND 25K - VND 59K);6;150;Indepentdent;25
138746;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Chain;25
138750;Seg.02 - Mass Asp (VND 25K - VND 59K);24;600;Indepentdent;25
138756;Seg.02 - Mass Asp (VND 25K - VND 59K);20;500;Indepentdent;25
138767;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
138772;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
138772;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138813;Seg.02 - Mass Asp (VND 25K - VND 59K);7;175;Street;25
138845;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138907;Seg.02 - Mass Asp (VND 25K - VND 59K);15;375;Indepentdent;25
138907;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Street;25
138909;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138910;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
138910;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138911;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
138951;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Street;25
138969;Seg.02 - Mass Asp (VND 25K - VND 59K);25;625;Indepentdent;25
138971;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
138974;Seg.02 - Mass Asp (VND 25K - VND 59K);20;500;Indepentdent;25
138985;Seg.02 - Mass Asp (VND 25K - VND 59K);30;750;Indepentdent;25
139052;Seg.02 - Mass Asp (VND 25K - VND 59K);1;25;Indepentdent;25
139302;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
139991;Seg.02 - Mass Asp (VND 25K - VND 59K);30;750;Indepentdent;25
140101;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
140103;Seg.02 - Mass Asp (VND 25K - VND 59K);10;250;Indepentdent;25
140103;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Street;25
140238;Seg.02 - Mass Asp (VND 25K - VND 59K);26;650;Indepentdent;25
140240;Seg.02 - Mass Asp (VND 25K - VND 59K);30;750;Indepentdent;25
140280;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
140294;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
140360;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
140399;Seg.02 - Mass Asp (VND 25K - VND 59K);5;125;Street;25
140584;Seg.02 - Mass Asp (VND 25K - VND 59K);8;200;Indepentdent;25
140706;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
141002;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
141274;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
141275;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
141400;Seg.02 - Mass Asp (VND 25K - VND 59K);3;75;Indepentdent;25
91439;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
91852;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
92076;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
92157;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Indepentdent;50
92200;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
92316;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
92615;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
92820;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
92821;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Indepentdent;50
93387;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
93391;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
93982;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Indepentdent;50
94027;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
94991;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
95193;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
95908;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Indepentdent;50
95910;Seg.02 - Mass Asp (VND 25K - VND 59K);30;1500;Chain;50
96500;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
96566;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
96567;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
97078;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
97476;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
98281;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Indepentdent;50
98284;Seg.02 - Mass Asp (VND 25K - VND 59K);30;1500;Indepentdent;50
100512;Seg.02 - Mass Asp (VND 25K - VND 59K);14;700;Indepentdent;50
101933;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
102990;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
104563;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
104563;Seg.02 - Mass Asp (VND 25K - VND 59K);17;850;Indepentdent;50
104729;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
105106;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
106571;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
106583;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
106770;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
107625;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
109164;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
109168;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
109198;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
109205;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
110053;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Indepentdent;50
110159;Seg.02 - Mass Asp (VND 25K - VND 59K);20;1000;Chain;50
110161;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
110250;Seg.02 - Mass Asp (VND 25K - VND 59K);24;1200;Chain;50
110417;Seg.02 - Mass Asp (VND 25K - VND 59K);30;1500;Indepentdent;50
110430;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
110587;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
111012;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
111017;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
111496;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
111873;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
112129;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
112211;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
112345;Seg.02 - Mass Asp (VND 25K - VND 59K);12;600;Indepentdent;50
115363;Seg.02 - Mass Asp (VND 25K - VND 59K);12;600;Indepentdent;50
115903;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
117921;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
118266;Seg.02 - Mass Asp (VND 25K - VND 59K);18;900;Chain;50
118282;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
118396;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
118403;Seg.02 - Mass Asp (VND 25K - VND 59K);20;1000;Chain;50
119484;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
119548;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Indepentdent;50
120129;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
120131;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
120142;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
120399;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
120631;Seg.02 - Mass Asp (VND 25K - VND 59K);7;350;Indepentdent;50
120632;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
121217;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
121225;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
121394;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
121489;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
121532;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
121536;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
121540;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
121547;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
121551;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Indepentdent;50
121567;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
121573;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
121574;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
121628;Seg.02 - Mass Asp (VND 25K - VND 59K);7;350;Chain;50
121632;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
121676;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
121687;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
122036;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
122246;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
122247;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
122589;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
123114;Seg.02 - Mass Asp (VND 25K - VND 59K);12;600;Chain;50
123372;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
123907;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
123948;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
123950;Seg.02 - Mass Asp (VND 25K - VND 59K);30;1500;Chain;50
124222;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
125797;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
125833;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
125903;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
126110;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Street;50
127363;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
128537;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
131568;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
131569;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
132161;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
132628;Seg.02 - Mass Asp (VND 25K - VND 59K);20;1000;Chain;50
133100;Seg.02 - Mass Asp (VND 25K - VND 59K);27;1350;Indepentdent;50
133276;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
133327;Seg.02 - Mass Asp (VND 25K - VND 59K);25;1250;Indepentdent;50
133377;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
133379;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
133685;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
133900;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
133935;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
133948;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
133962;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
134136;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
134139;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
134352;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
134420;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Indepentdent;50
134488;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
134494;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
134521;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Street;50
134538;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Indepentdent;50
134544;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
134722;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
134744;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
134823;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
134895;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
134920;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
134924;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Indepentdent;50
134927;Seg.02 - Mass Asp (VND 25K - VND 59K);20;1000;Indepentdent;50
134960;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
134964;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
134968;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
134974;Seg.02 - Mass Asp (VND 25K - VND 59K);8;400;Chain;50
135004;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
135008;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
135009;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Indepentdent;50
135054;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
135066;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
135072;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
135129;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
135149;Seg.02 - Mass Asp (VND 25K - VND 59K);12;600;Chain;50
135180;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
135186;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
135293;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
135356;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
135504;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
135590;Seg.02 - Mass Asp (VND 25K - VND 59K);5;250;Chain;50
135590;Seg.02 - Mass Asp (VND 25K - VND 59K);25;1250;Indepentdent;50
135607;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
135833;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
136173;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Indepentdent;50
136428;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Street;50
136429;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Street;50
137872;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Indepentdent;50
138099;Seg.02 - Mass Asp (VND 25K - VND 59K);6;300;Chain;50
138105;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
138148;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
138185;Seg.02 - Mass Asp (VND 25K - VND 59K);1;50;Chain;50
138451;Seg.02 - Mass Asp (VND 25K - VND 59K);7;350;Chain;50
138505;Seg.02 - Mass Asp (VND 25K - VND 59K);3;150;Chain;50
138507;Seg.02 - Mass Asp (VND 25K - VND 59K);10;500;Chain;50
138529;Seg.02 - Mass Asp (VND 25K - VND 59K);16;800;Chain;50
